Série	Numéro	Nom	Rareté	Nb Normal	Nb Ed1	Nb Reverse	Nb Spéciale	Alternative	Gradées	Image URL
Impulsion Turbo	45/162	Sorbouboul	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/45.jpg?class=hd
Impulsion Turbo	46/162	Grenousse	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/46.jpg?class=hd
Impulsion Turbo	47/162	Croâporal	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/47.jpg?class=hd
Impulsion Turbo	48/162	Pikachu	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/48.jpg?class=hd
Impulsion Turbo	49/162	Raichu	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/49.jpg?class=hd
Impulsion Turbo	50/162	Raichu TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/50.jpg?class=hd
Impulsion Turbo	51/162	Magnéti	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/51.jpg?class=hd
Impulsion Turbo	52/162	Magnéti	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/52.jpg?class=hd
Impulsion Turbo	53/162	Magnéton	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/53.jpg?class=hd
Impulsion Turbo	54/162	Magnézone	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/54.jpg?class=hd
Impulsion Turbo	55/162	Raikou	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/55.jpg?class=hd
Impulsion Turbo	56/162	Limonde	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/56.jpg?class=hd
Impulsion Turbo	57/162	Dedenne	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/57.jpg?class=hd
Impulsion Turbo	58/162	Fantominus	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/58.jpg?class=hd
Impulsion Turbo	59/162	Spectrum	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/59.jpg?class=hd
Impulsion Turbo	60/162	Ectoplasma	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/60.jpg?class=hd
Impulsion Turbo	61/162	Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/61.jpg?class=hd
Impulsion Turbo	62/162	Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/62.jpg?class=hd
Impulsion Turbo	63/162	Méga-Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/63.jpg?class=hd
Impulsion Turbo	64/162	Méga-Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/64.jpg?class=hd
Impulsion Turbo	65/162	Feuforêve	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/65.jpg?class=hd
Impulsion Turbo	66/162	Magirêve	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/66.jpg?class=hd
Impulsion Turbo	67/162	Qulbutoké	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/67.jpg?class=hd
Impulsion Turbo	68/162	Tarsal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/68.jpg?class=hd
Impulsion Turbo	69/162	Kirlia	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/69.jpg?class=hd
Impulsion Turbo	70/162	Cresselia	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/70.jpg?class=hd
Impulsion Turbo	71/162	Chovsourir	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/71.jpg?class=hd
Impulsion Turbo	72/162	Rhinolove	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/72.jpg?class=hd
Impulsion Turbo	73/162	Lewsor	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/73.jpg?class=hd
Impulsion Turbo	74/162	Neitram	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/74.jpg?class=hd
Impulsion Turbo	75/162	Sabelette	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/75.jpg?class=hd
Impulsion Turbo	76/162	Sablaireau	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/76.jpg?class=hd
Impulsion Turbo	77/162	Osselait	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/77.jpg?class=hd
Impulsion Turbo	78/162	Ossatueur	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/78.jpg?class=hd
Impulsion Turbo	79/162	Ossatueur TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/79.jpg?class=hd
Impulsion Turbo	80/162	Marcacrin	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/80.jpg?class=hd
Impulsion Turbo	81/162	Cochignon	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/81.jpg?class=hd
Impulsion Turbo	82/162	Mammochon	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/82.jpg?class=hd
Impulsion Turbo	83/162	Hippopotas	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/83.jpg?class=hd
Impulsion Turbo	84/162	Gallame	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/84.jpg?class=hd
Impulsion Turbo	85/162	Meloetta	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/85.jpg?class=hd
Impulsion Turbo	86/162	Pandespiègle	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/86.jpg?class=hd
Impulsion Turbo	87/162	Brutalibré	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/87.jpg?class=hd
Impulsion Turbo	88/162	Cacturne	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/88.jpg?class=hd
Impulsion Turbo	89/162	Zorua	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/89.jpg?class=hd
Impulsion Turbo	90/162	Zorua	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/90.jpg?class=hd
Impulsion Turbo	91/162	Zoroark	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/91.jpg?class=hd
Impulsion Turbo	92/162	Zoroark TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/92.jpg?class=hd
Impulsion Turbo	93/162	Sepiatop	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/93.jpg?class=hd
Impulsion Turbo	94/162	Yveltal	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/94.jpg?class=hd
Impulsion Turbo	95/162	Archéomire	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/95.jpg?class=hd
Impulsion Turbo	96/162	Archéodong	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/96.jpg?class=hd
Impulsion Turbo	97/162	M. Mime	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/97.jpg?class=hd
Impulsion Turbo	98/162	Snubbull	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/98.jpg?class=hd
Impulsion Turbo	99/162	Granbull	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/99.jpg?class=hd
Impulsion Turbo	100/162	Tarsal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/100.jpg?class=hd
Impulsion Turbo	101/162	Flabébé	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/101.jpg?class=hd
Impulsion Turbo	102/162	Floette	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/102.jpg?class=hd
Impulsion Turbo	103/162	Florges	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/103.jpg?class=hd
Impulsion Turbo	104/162	Florges TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/104.jpg?class=hd
Impulsion Turbo	105/162	Fluvetin	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/105.jpg?class=hd
Impulsion Turbo	106/162	Cocotine	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/106.jpg?class=hd
Impulsion Turbo	107/162	Xerneas	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/107.jpg?class=hd
Impulsion Turbo	108/162	Coupenotte	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/108.jpg?class=hd
Impulsion Turbo	109/162	Coupenotte	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/109.jpg?class=hd
Impulsion Turbo	110/162	Incisache	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/110.jpg?class=hd
Impulsion Turbo	111/162	Tranchodon	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/111.jpg?class=hd
Impulsion Turbo	112/162	Bruyverne	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/112.jpg?class=hd
Impulsion Turbo	113/162	Bruyverne TURBO	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/113.jpg?class=hd
Impulsion Turbo	114/162	Miaouss	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/114.jpg?class=hd
Impulsion Turbo	115/162	Doduo	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/115.jpg?class=hd
Impulsion Turbo	116/162	Doduo	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/116.jpg?class=hd
Impulsion Turbo	117/162	Dodrio	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/117.jpg?class=hd
Impulsion Turbo	118/162	Ronflex	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/118.jpg?class=hd
Impulsion Turbo	119/162	Hoothoot	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/119.jpg?class=hd
Impulsion Turbo	120/162	Noarfang	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/120.jpg?class=hd
Impulsion Turbo	121/162	Teddiursa	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/121.jpg?class=hd
Impulsion Turbo	122/162	Ursaring	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/122.jpg?class=hd
Impulsion Turbo	123/162	Queulorior	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/123.jpg?class=hd
Impulsion Turbo	124/162	Tylton	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/124.jpg?class=hd
Impulsion Turbo	125/162	Étourmi	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/125.jpg?class=hd
Impulsion Turbo	126/162	Étourvol	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/126.jpg?class=hd
Impulsion Turbo	127/162	Étouraptor	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/127.jpg?class=hd
Impulsion Turbo	128/162	Pijako	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/128.jpg?class=hd
Impulsion Turbo	129/162	Furaiglon	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/129.jpg?class=hd
Impulsion Turbo	130/162	Gueriaigle	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/130.jpg?class=hd
Impulsion Turbo	131/162	Sonistrelle	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/131.jpg?class=hd
Impulsion Turbo	132/162	Sonistrelle	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/132.jpg?class=hd
Impulsion Turbo	133/162	Veste de Combat	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/133.jpg?class=hd
Impulsion Turbo	134/162	Juliette	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/134.jpg?class=hd
Impulsion Turbo	135/162	Rescousse Copain-Copain	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/135.jpg?class=hd
Impulsion Turbo	136/162	Pêcheur	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/136.jpg?class=hd
Impulsion Turbo	137/162	Pierrallégée	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/137.jpg?class=hd
Impulsion Turbo	138/162	Combine de Giovanni	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/138.jpg?class=hd
Impulsion Turbo	139/162	Lien Spirituel Oniglali	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/139.jpg?class=hd
Impulsion Turbo	140/162	Masse Ball	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/140.jpg?class=hd
Impulsion Turbo	141/162	Bottes Lourdes	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/141.jpg?class=hd
Impulsion Turbo	142/162	Lien Spirituel Démolosse	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/142.jpg?class=hd
Impulsion Turbo	143/162	Juge	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/143.jpg?class=hd
Impulsion Turbo	144/162	Lien Spirituel Mewtwo	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/144.jpg?class=hd
Impulsion Turbo	145/162	Cité Parallèle	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/145.jpg?class=hd
Impulsion Turbo	146/162	Lettre du Professeur	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/146.jpg?class=hd
Impulsion Turbo	147/162	Billet Réservé	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/147.jpg?class=hd
Impulsion Turbo	148/162	Carolina	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/148.jpg?class=hd
Impulsion Turbo	149/162	Méga Canne	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/149.jpg?class=hd
Impulsion Turbo	150/162	Carte	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/150.jpg?class=hd
Impulsion Turbo	151/162	Énergie Combustion	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/151.jpg?class=hd
Impulsion Turbo	152/162	Énergie Multicolore	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/152.jpg?class=hd
Impulsion Turbo	153/162	Démolosse-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/153.jpg?class=hd
Impulsion Turbo	154/162	Méga-Démolosse-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/154.jpg?class=hd
Impulsion Turbo	155/162	Oniglali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/155.jpg?class=hd
Impulsion Turbo	156/162	Méga-Oniglali-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/156.jpg?class=hd
Impulsion Turbo	157/162	Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/157.jpg?class=hd
Impulsion Turbo	158/162	Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/158.jpg?class=hd
Impulsion Turbo	159/162	Méga-Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/159.jpg?class=hd
Impulsion Turbo	160/162	Méga-Mewtwo-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/160.jpg?class=hd
Impulsion Turbo	161/162	Juliette	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/161.jpg?class=hd
Impulsion Turbo	162/162	Combine de Giovanni	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/162.jpg?class=hd
Impulsion Turbo	163/162	Mewtwo-EX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/163.jpg?class=hd
Impulsion Turbo	164/162	Mewtwo-EX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/BKT/HD/164.jpg?class=hd
Origines Antiques	1/98	Mystherbe	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/1.jpg?class=hd
Origines Antiques	2/98	Ortide	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/2.jpg?class=hd
Origines Antiques	3/98	Rafflesia	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/3.jpg?class=hd
Origines Antiques	4/98	Joliflor	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/4.jpg?class=hd
Origines Antiques	5/98	Mimigal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/5.jpg?class=hd
Origines Antiques	6/98	Migalos	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/6.jpg?class=hd
Origines Antiques	7/98	Jungko-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/7.jpg?class=hd
Origines Antiques	8/98	Méga-Jungko-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/8.jpg?class=hd
Origines Antiques	9/98	Apitrini	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/9.jpg?class=hd
Origines Antiques	10/98	Apireine	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/10.jpg?class=hd
Origines Antiques	11/98	Apireine	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/11.jpg?class=hd
Origines Antiques	12/98	Viridium	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/12.jpg?class=hd
Origines Antiques	13/98	Pyroli	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/13.jpg?class=hd
Origines Antiques	14/98	Entei	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/14.jpg?class=hd
Origines Antiques	15/98	Entei	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/15.jpg?class=hd
Origines Antiques	16/98	Pyronille	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/16.jpg?class=hd
Origines Antiques	17/98	Pyrax	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/17.jpg?class=hd
Origines Antiques	18/98	Pyrax	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/18.jpg?class=hd
Origines Antiques	19/98	Magicarpe	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/19.jpg?class=hd
Origines Antiques	20/98	Léviator	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/20.jpg?class=hd
Origines Antiques	21/98	Léviator	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/21.jpg?class=hd
Origines Antiques	22/98	Aquali	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/22.jpg?class=hd
Origines Antiques	23/98	Relicanth	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/23.jpg?class=hd
Origines Antiques	24/98	Regice	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/24.jpg?class=hd
Origines Antiques	25/98	Kyurem-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/25.jpg?class=hd
Origines Antiques	26/98	Voltali	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/26.jpg?class=hd
Origines Antiques	27/98	Pharamp-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/27.jpg?class=hd
Origines Antiques	28/98	Méga-Pharamp-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/28.jpg?class=hd
Origines Antiques	29/98	Motisma	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/29.jpg?class=hd
Origines Antiques	30/98	Zarbi	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/30.jpg?class=hd
Origines Antiques	31/98	Balbuto	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/31.jpg?class=hd
Origines Antiques	32/98	Balbuto	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/32.jpg?class=hd
Origines Antiques	33/98	Kaorine	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/33.jpg?class=hd
Origines Antiques	34/98	Gringolem	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/34.jpg?class=hd
Origines Antiques	35/98	Golemastoc	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/35.jpg?class=hd
Origines Antiques	36/98	Hoopa-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/36.jpg?class=hd
Origines Antiques	37/98	Mackogneur-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/37.jpg?class=hd
Origines Antiques	38/98	Axoloto	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/38.jpg?class=hd
Origines Antiques	39/98	Maraiste	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/39.jpg?class=hd
Origines Antiques	40/98	Regirock	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/40.jpg?class=hd
Origines Antiques	41/98	Golemastoc	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/41.jpg?class=hd
Origines Antiques	42/98	Tyranocif-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/42.jpg?class=hd
Origines Antiques	43/98	Méga-Tyranocif-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/43.jpg?class=hd
Origines Antiques	44/98	Ténéfix	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/44.jpg?class=hd
Origines Antiques	45/98	Sepiatop	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/45.jpg?class=hd
Origines Antiques	46/98	Sepiatroce	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/46.jpg?class=hd
Origines Antiques	47/98	Terhal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/47.jpg?class=hd
Origines Antiques	48/98	Métang	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/48.jpg?class=hd
Origines Antiques	49/98	Métalosse	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/49.jpg?class=hd
Origines Antiques	50/98	Métalosse	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/50.jpg?class=hd
Origines Antiques	51/98	Registeel	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/51.jpg?class=hd
Origines Antiques	52/98	Tarsal	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/52.jpg?class=hd
Origines Antiques	53/98	Kirlia	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/53.jpg?class=hd
Origines Antiques	54/98	Gardevoir	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/54.jpg?class=hd
Origines Antiques	55/98	Doudouvet	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/55.jpg?class=hd
Origines Antiques	56/98	Farfaduvet	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/56.jpg?class=hd
Origines Antiques	57/98	Giratina-EX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/AOR/HD/57.jpg?class=hd
